snapshot_ts,queried_stop_id,route,direction,eta,eta_seq,data_timestamp
2025-11-24T05:02:28.967541+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:28.967541+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:02:15+08:00
2025-11-24T05:02:59.141766+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:02:15+08:00
2025-11-24T05:03:29.294124+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:29.294124+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:25:58+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:03:59.463255+08:00,B34F59A0270AEDA4,272A,O,2025-11-24T05:50:58+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:04:29.610839+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:04:29.610839+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
2025-11-24T05:04:29.610839+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:24:56+08:00,1,2025-11-24T05:03:15+08:00
2025-11-24T05:04:29.610839+08:00,3F24CFF9046300D9,272A,O,2025-11-24T05:49:56+08:00,2,2025-11-24T05:03:15+08:00
